dataset_id,cell_type,cell_type_ontology_term_id,cell_type_ontology_depth,disease,reference,n_donors_A,n_donors_B,n_cells,cells_per_donor_by_group,median_counts_per_cell_by_group,permutation_count,confound_flags,confound_cramers_v,pooled_flag,residual_df,integer_check,frozen_universe_size,fitType,sigma_donor_estimate,envelope_min_donors_per_group,envelope_max_sigma_supported,envelope_membership,gate_status,gate_failures,dropped_thin_donors,dropped_missing_donor_cells,confound_exclusion_reasons,covariate_candidates,admitted_to_sweep,admission_blockers,census_version,role,dataset_rank,dataset_short,expected_effect,min_donors_per_group,cells_per_donor_bin_A,cells_per_donor_bin_B
19e46756-9100-4e01-8b0e-23b557558a4c,CD14-positive monocyte,CL:0001054,pending,clonal hematopoiesis,normal,17,6,18604,"{""A"": {""max"": 2089, ""median"": 685.0, ""min"": 181, ""n_cells"": 15058, ""n_donors"": 17}, ""B"": {""max"": 867, ""median"": 568.5, ""min"": 278, ""n_cells"": 3546, ""n_donors"": 6}}","{""A"": 3332.0, ""B"": 3571.0}",100947,"[""sequencing_depth_bin:partial_confound_v=0.214"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.214, ""suspension_type"": null, ""tissue_general"": null}",unresolved,21,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""CH-21-021"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,9,"Heimlich 2024, clonal haematopoiesis PBMC",subtle,6,"[300,1000)","[300,1000)"
19e46756-9100-4e01-8b0e-23b557558a4c,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,pending,clonal hematopoiesis,normal,15,6,913,"{""A"": {""max"": 210, ""median"": 46.0, ""min"": 10, ""n_cells"": 723, ""n_donors"": 15}, ""B"": {""max"": 62, ""median"": 28.0, ""min"": 11, ""n_cells"": 190, ""n_donors"": 6}}","{""A"": 4060.0, ""B"": 3422.0}",54264,"[""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.0, ""suspension_type"": null, ""tissue_general"": null}",unresolved,19,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""CH-21-014"": 4, ""CH-21-021"": 2, ""CH-21-037"": 1}",0,[],[],False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,9,"Heimlich 2024, clonal haematopoiesis PBMC",subtle,6,"[30,100)","[10,30)"
19e46756-9100-4e01-8b0e-23b557558a4c,"CD4-positive, alpha-beta T cell",CL:0000624,pending,clonal hematopoiesis,normal,17,7,19046,"{""A"": {""max"": 1417, ""median"": 667.0, ""min"": 120, ""n_cells"": 11407, ""n_donors"": 17}, ""B"": {""max"": 3931, ""median"": 598.0, ""min"": 208, ""n_cells"": 7639, ""n_donors"": 7}}","{""A"": 1735.0, ""B"": 2058.0}",346104,"[""sequencing_depth_bin:partial_confound_v=0.13"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.13, ""suspension_type"": null, ""tissue_general"": null}",unresolved,22,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,9,"Heimlich 2024, clonal haematopoiesis PBMC",subtle,7,"[300,1000)","[300,1000)"
19e46756-9100-4e01-8b0e-23b557558a4c,"CD8-positive, alpha-beta T cell",CL:0000625,pending,clonal hematopoiesis,normal,17,7,14525,"{""A"": {""max"": 2388, ""median"": 476.0, ""min"": 59, ""n_cells"": 10342, ""n_donors"": 17}, ""B"": {""max"": 1378, ""median"": 373.0, ""min"": 73, ""n_cells"": 4183, ""n_donors"": 7}}","{""A"": 1767.0, ""B"": 1808.0}",346104,"[""sequencing_depth_bin:partial_confound_v=0.13"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.13, ""suspension_type"": null, ""tissue_general"": null}",unresolved,22,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,9,"Heimlich 2024, clonal haematopoiesis PBMC",subtle,7,"[300,1000)","[300,1000)"
19e46756-9100-4e01-8b0e-23b557558a4c,natural killer cell,CL:0000623,pending,clonal hematopoiesis,normal,17,7,9014,"{""A"": {""max"": 812, ""median"": 358.0, ""min"": 115, ""n_cells"": 6485, ""n_donors"": 17}, ""B"": {""max"": 863, ""median"": 330.0, ""min"": 52, ""n_cells"": 2529, ""n_donors"": 7}}","{""A"": 1603.0, ""B"": 1771.0}",346104,"[""sequencing_depth_bin:partial_confound_v=0.259"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.259, ""suspension_type"": null, ""tissue_general"": null}",unresolved,22,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,9,"Heimlich 2024, clonal haematopoiesis PBMC",subtle,7,"[300,1000)","[300,1000)"
19e46756-9100-4e01-8b0e-23b557558a4c,platelet,CL:0000233,pending,clonal hematopoiesis,normal,7,5,461,"{""A"": {""max"": 124, ""median"": 30.0, ""min"": 15, ""n_cells"": 303, ""n_donors"": 7}, ""B"": {""max"": 69, ""median"": 29.0, ""min"": 13, ""n_cells"": 158, ""n_donors"": 5}}","{""A"": 1040.0, ""B"": 1207.5}",792,"[""sequencing_depth_bin:partial_confound_v=0.239"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.239, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""CH-20-001"": 5, ""CH-20-005"": 5, ""CH-21-002"": 3, ""CH-21-017"": 1, ""CH-21-021"": 1, ""CH-21-029"": 7, ""CH-21-036"": 4, ""CH-21-073"": 4, ""CH-21-074"": 3, ""CH-21-077"": 5, ""CH-21-079"": 6}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,9,"Heimlich 2024, clonal haematopoiesis PBMC",subtle,5,"[30,100)","[10,30)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,astrocyte,CL:0000127,pending,opiate dependence,normal,6,6,8463,"{""A"": {""max"": 1357, ""median"": 684.5, ""min"": 216, ""n_cells"": 4248, ""n_donors"": 6}, ""B"": {""max"": 1612, ""median"": 624.0, ""min"": 237, ""n_cells"": 4215, ""n_donors"": 6}}","{""A"": 10919.5, ""B"": 12819.0}",924,"[""sequencing_depth_bin:partial_confound_v=0.408"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.408, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,6,"[300,1000)","[300,1000)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,direct pathway medium spiny neuron,CL:4023026,pending,opiate dependence,normal,6,6,5385,"{""A"": {""max"": 759, ""median"": 520.5, ""min"": 376, ""n_cells"": 3287, ""n_donors"": 6}, ""B"": {""max"": 876, ""median"": 280.0, ""min"": 108, ""n_cells"": 2098, ""n_donors"": 6}}","{""A"": 45516.0, ""B"": 56841.5}",924,"[""sequencing_depth_bin:partial_confound_v=0.408"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.408, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,6,"[300,1000)","[100,300)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,endothelial cell,CL:0000115,pending,opiate dependence,normal,6,5,575,"{""A"": {""max"": 143, ""median"": 32.0, ""min"": 14, ""n_cells"": 284, ""n_donors"": 6}, ""B"": {""max"": 93, ""median"": 74.0, ""min"": 16, ""n_cells"": 291, ""n_donors"": 5}}","{""A"": 4233.0, ""B"": 6939.0}",462,"[""sequencing_depth_bin:partial_confound_v=0.453"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.453, ""suspension_type"": null, ""tissue_general"": null}",unresolved,9,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""LR_RM.612.M.W.60"": 6}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,5,"[30,100)","[30,100)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,indirect pathway medium spiny neuron,CL:4023029,pending,opiate dependence,normal,6,6,6172,"{""A"": {""max"": 930, ""median"": 602.0, ""min"": 421, ""n_cells"": 3771, ""n_donors"": 6}, ""B"": {""max"": 865, ""median"": 290.0, ""min"": 134, ""n_cells"": 2401, ""n_donors"": 6}}","{""A"": 41745.0, ""B"": 43479.0}",924,"[""sequencing_depth_bin:partial_confound_v=0.408"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.408, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,6,"[300,1000)","[100,300)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,inhibitory interneuron,CL:0000498,pending,opiate dependence,normal,6,5,1161,"{""A"": {""max"": 187, ""median"": 109.0, ""min"": 82, ""n_cells"": 751, ""n_donors"": 6}, ""B"": {""max"": 161, ""median"": 66.0, ""min"": 16, ""n_cells"": 410, ""n_donors"": 5}}","{""A"": 24563.0, ""B"": 29888.5}",462,"[""sequencing_depth_bin:partial_confound_v=0.337"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.337, ""suspension_type"": null, ""tissue_general"": null}",unresolved,9,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""LR_RM.612.M.W.60"": 6}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,5,"[100,300)","[30,100)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,medium spiny neuron,CL:1001474,pending,opiate dependence,normal,6,4,578,"{""A"": {""max"": 102, ""median"": 52.0, ""min"": 36, ""n_cells"": 379, ""n_donors"": 6}, ""B"": {""max"": 86, ""median"": 45.5, ""min"": 22, ""n_cells"": 199, ""n_donors"": 4}}","{""A"": 30750.0, ""B"": 42863.0}",210,"[""sequencing_depth_bin:partial_confound_v=0.667"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.667, ""suspension_type"": null, ""tissue_general"": null}",unresolved,8,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""LR_RM.13151.F.W.55"": 9, ""LR_RM.612.M.W.60"": 6}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,4,"[30,100)","[30,100)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,microglial cell,CL:0000129,pending,opiate dependence,normal,6,6,6630,"{""A"": {""max"": 812, ""median"": 463.0, ""min"": 317, ""n_cells"": 3117, ""n_donors"": 6}, ""B"": {""max"": 1622, ""median"": 327.5, ""min"": 72, ""n_cells"": 3513, ""n_donors"": 6}}","{""A"": 4710.0, ""B"": 4914.0}",924,"[""sequencing_depth_bin:partial_confound_v=0.408"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.408, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,6,"[300,1000)","[300,1000)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,mural cell,CL:0008034,pending,opiate dependence,normal,4,3,215,"{""A"": {""max"": 79, ""median"": 14.5, ""min"": 10, ""n_cells"": 118, ""n_donors"": 4}, ""B"": {""max"": 49, ""median"": 36.0, ""min"": 12, ""n_cells"": 97, ""n_donors"": 3}}","{""A"": 2916.5, ""B"": 3630.0}",35,"[""sequencing_depth_bin:partial_confound_v=0.782"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.782, ""suspension_type"": null, ""tissue_general"": null}",unresolved,5,pending,pending,pending,pending,pending,,pending,candidate,[],"{""LR_RM.1262.M.W.41"": 3, ""LR_RM.13151.F.W.55"": 5, ""LR_RM.13291.M.B.37"": 6, ""LR_RM.1572.F.W.35"": 7, ""LR_RM.612.M.W.60"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,3,"[10,30)","[30,100)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,oligodendrocyte,CL:0000128,pending,opiate dependence,normal,6,6,62982,"{""A"": {""max"": 8137, ""median"": 5872.0, ""min"": 4264, ""n_cells"": 35151, ""n_donors"": 6}, ""B"": {""max"": 9697, ""median"": 3000.5, ""min"": 1495, ""n_cells"": 27831, ""n_donors"": 6}}","{""A"": 6916.0, ""B"": 7999.0}",924,"[""sequencing_depth_bin:partial_confound_v=0.408"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.408, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,6,"[3000,inf)","[3000,inf)"
c893ddc3-f25b-45e2-8c9e-155918b4261c,oligodendrocyte precursor cell,CL:0002453,pending,opiate dependence,normal,6,6,6632,"{""A"": {""max"": 776, ""median"": 520.5, ""min"": 390, ""n_cells"": 3283, ""n_donors"": 6}, ""B"": {""max"": 1417, ""median"": 365.0, ""min"": 81, ""n_cells"": 3349, ""n_donors"": 6}}","{""A"": 10008.0, ""B"": 11465.0}",924,"[""sequencing_depth_bin:partial_confound_v=0.408"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.408, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,10,"Phan 2024, opioid use disorder striatum",subtle,6,"[300,1000)","[300,1000)"
8e47ed12-c658-4252-b126-381df8d52a3d,B cell,CL:0000236,pending,Crohn disease,normal,4,6,2911,"{""A"": {""max"": 375, ""median"": 160.5, ""min"": 46, ""n_cells"": 742, ""n_donors"": 4}, ""B"": {""max"": 1366, ""median"": 158.0, ""min"": 10, ""n_cells"": 2169, ""n_donors"": 6}}","{""A"": 4445.5, ""B"": 4122.0}",210,"[""sequencing_depth_bin:partial_confound_v=0.363"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.363, ""suspension_type"": null, ""tissue_general"": null}",unresolved,8,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""T189"": 9, ""T197"": 8, ""T203"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,11,"Elmentaite 2020, paediatric gut (Crohn)",subtle,4,"[100,300)","[100,300)"
8e47ed12-c658-4252-b126-381df8d52a3d,"CD4-positive, alpha-beta T cell",CL:0000624,pending,Crohn disease,normal,5,5,1254,"{""A"": {""max"": 456, ""median"": 110.0, ""min"": 13, ""n_cells"": 763, ""n_donors"": 5}, ""B"": {""max"": 171, ""median"": 73.0, ""min"": 56, ""n_cells"": 491, ""n_donors"": 5}}","{""A"": 3628.0, ""B"": 3235.0}",252,"[""sequencing_depth_bin:partial_confound_v=0.447"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.447, ""suspension_type"": null, ""tissue_general"": null}",unresolved,8,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""T024"": 2, ""T189"": 1, ""T203"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,11,"Elmentaite 2020, paediatric gut (Crohn)",subtle,5,"[100,300)","[30,100)"
8e47ed12-c658-4252-b126-381df8d52a3d,"CD8-positive, alpha-beta T cell",CL:0000625,pending,Crohn disease,normal,3,5,326,"{""A"": {""max"": 77, ""median"": 18.0, ""min"": 18, ""n_cells"": 113, ""n_donors"": 3}, ""B"": {""max"": 77, ""median"": 34.0, ""min"": 11, ""n_cells"": 213, ""n_donors"": 5}}","{""A"": 3376.0, ""B"": 3100.0}",56,"[""sequencing_depth_bin:partial_confound_v=0.615"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.615, ""suspension_type"": null, ""tissue_general"": null}",unresolved,6,pending,pending,pending,pending,pending,,pending,candidate,[],"{""T017"": 1, ""T024"": 5, ""T160"": 5, ""T176"": 1, ""T203"": 2}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,11,"Elmentaite 2020, paediatric gut (Crohn)",subtle,3,"[10,30)","[30,100)"
8e47ed12-c658-4252-b126-381df8d52a3d,IgA plasma cell,CL:0000987,pending,Crohn disease,normal,7,6,1088,"{""A"": {""max"": 241, ""median"": 52.0, ""min"": 10, ""n_cells"": 679, ""n_donors"": 7}, ""B"": {""max"": 128, ""median"": 73.5, ""min"": 14, ""n_cells"": 409, ""n_donors"": 6}}","{""A"": 7923.0, ""B"": 8339.0}",1716,"[""sequencing_depth_bin:partial_confound_v=0.459"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.459, ""suspension_type"": null, ""tissue_general"": null}",unresolved,11,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""T110POS"": 4, ""T161"": 8}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,11,"Elmentaite 2020, paediatric gut (Crohn)",subtle,6,"[30,100)","[30,100)"
8e47ed12-c658-4252-b126-381df8d52a3d,IgG plasma cell,CL:0000985,pending,Crohn disease,normal,7,5,1122,"{""A"": {""max"": 559, ""median"": 37.0, ""min"": 17, ""n_cells"": 941, ""n_donors"": 7}, ""B"": {""max"": 60, ""median"": 37.0, ""min"": 14, ""n_cells"": 181, ""n_donors"": 5}}","{""A"": 6716.0, ""B"": 10048.0}",792,"[""sequencing_depth_bin:partial_confound_v=0.239"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.239, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""T024"": 1, ""T110POS"": 5, ""T44"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,11,"Elmentaite 2020, paediatric gut (Crohn)",subtle,5,"[30,100)","[30,100)"
8e47ed12-c658-4252-b126-381df8d52a3d,M cell of gut,CL:0000682,pending,Crohn disease,normal,4,5,227,"{""A"": {""max"": 35, ""median"": 28.5, ""min"": 10, ""n_cells"": 102, ""n_donors"": 4}, ""B"": {""max"": 54, ""median"": 15.0, ""min"": 13, ""n_cells"": 125, ""n_donors"": 5}}","{""A"": 7670.0, ""B"": 7958.0}",126,"[""sequencing_depth_bin:partial_confound_v=0.316"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.316, ""suspension_type"": null, ""tissue_general"": null}",unresolved,7,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""T024"": 8, ""T057"": 4, ""T203"": 9, ""T44"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,11,"Elmentaite 2020, paediatric gut (Crohn)",subtle,4,"[10,30)","[10,30)"
8e47ed12-c658-4252-b126-381df8d52a3d,T follicular helper cell,CL:0002038,pending,Crohn disease,normal,4,3,213,"{""A"": {""max"": 26, ""median"": 20.0, ""min"": 12, ""n_cells"": 78, ""n_donors"": 4}, ""B"": {""max"": 106, ""median"": 18.0, ""min"": 11, ""n_cells"": 135, ""n_donors"": 3}}","{""A"": 4107.5, ""B"": 3069.0}",35,"[""sequencing_depth_bin:1 donor-unique level(s) set aside before screening; 2 level(s) group >= 2 donors and carry the test"", ""sequencing_depth_bin:partial_confound_v=0.333"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.333, ""suspension_type"": null, ""tissue_general"": null}",unresolved,5,pending,pending,pending,pending,pending,,pending,candidate,[],"{""T057"": 8, ""T182"": 7, ""T189"": 1, ""T197"": 1, ""T203"": 2}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,11,"Elmentaite 2020, paediatric gut (Crohn)",subtle,3,"[10,30)","[10,30)"
