tier,dataset_id,dataset_short,cell_type,disease,reference,role,n_donors_A,n_donors_B,n_donors_total,n_cells,n_cells_test_real,f_real,permutation_count,resolution,mean_assignment_total,std_low,z_low,percentile_low,median_drift_A_low,median_drift_B_low,std_high,z_high,percentile_high,median_drift_A_high,median_drift_B_high,tau,t_star,q_low,n_survivors_low,survivors_denominator_low,q_mc_se_low,status_low,void_low,q_high,n_survivors_high,survivors_denominator_high,q_mc_se_high,status_high,void_high
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,chronic kidney disease,normal,candidate,26,10,36,1315,913,0.694297,254186856,sampled,949.722222,49.346948,-0.744164,0.2599,8.5,21.5,115.289053,-0.318523,0.4078,14.5,0.0,0.05,65,0.5855,11710,20000,0.003483,full,False,0.3355,6710,20000,0.003339,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,chronic kidney disease,normal,candidate,26,10,36,1315,913,0.694297,254186856,sampled,949.722222,49.346948,-0.744164,0.2599,8.5,21.5,115.289053,-0.318523,0.4078,14.5,0.0,0.075,98,0.9597,19194,20000,0.001391,full,False,0.57815,11563,20000,0.003492,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,chronic kidney disease,normal,candidate,26,10,36,1315,913,0.694297,254186856,sampled,949.722222,49.346948,-0.744164,0.2599,8.5,21.5,115.289053,-0.318523,0.4078,14.5,0.0,0.1,131,1.0,20000,20000,0.0,full,False,0.7391,14782,20000,0.003105,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,acute kidney failure,normal,candidate,11,26,37,3373,764,0.226505,854992152,sampled,1002.783784,371.992878,-0.641904,0.4622,14.0,14.5,565.451446,-0.422289,0.3985,30.0,39.5,0.01,33,0.155,3100,20000,0.002559,full,False,0.01275,255,20000,0.000793,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,acute kidney failure,normal,candidate,11,26,37,3373,764,0.226505,854992152,sampled,1002.783784,371.992878,-0.641904,0.4622,14.0,14.5,565.451446,-0.422289,0.3985,30.0,39.5,0.025,84,0.37905,7581,20000,0.003431,full,False,0.0689,1378,20000,0.001791,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,acute kidney failure,normal,candidate,11,26,37,3373,764,0.226505,854992152,sampled,1002.783784,371.992878,-0.641904,0.4622,14.0,14.5,565.451446,-0.422289,0.3985,30.0,39.5,0.05,168,0.61275,12255,20000,0.003444,full,False,0.1497,2994,20000,0.002523,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,acute kidney failure,normal,candidate,11,26,37,3373,764,0.226505,854992152,sampled,1002.783784,371.992878,-0.641904,0.4622,14.0,14.5,565.451446,-0.422289,0.3985,30.0,39.5,0.075,252,0.6978,13956,20000,0.003247,full,False,0.23855,4771,20000,0.003014,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,acute kidney failure,normal,candidate,11,26,37,3373,764,0.226505,854992152,sampled,1002.783784,371.992878,-0.641904,0.4622,14.0,14.5,565.451446,-0.422289,0.3985,30.0,39.5,0.1,337,0.6978,13956,20000,0.003247,full,False,0.41815,8363,20000,0.003488,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,chronic kidney disease,normal,candidate,33,26,59,5198,2589,0.498076,39602161018878633,sampled,2907.355932,395.5011,-0.804943,0.3964,1.0,14.5,649.275879,-0.490325,0.31525,65.0,39.5,0.01,51,0.1407,2814,20000,0.002459,full,False,0.0485,970,20000,0.001519,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,chronic kidney disease,normal,candidate,33,26,59,5198,2589,0.498076,39602161018878633,sampled,2907.355932,395.5011,-0.804943,0.3964,1.0,14.5,649.275879,-0.490325,0.31525,65.0,39.5,0.025,129,0.2679,5358,20000,0.003132,full,False,0.14045,2809,20000,0.002457,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,chronic kidney disease,normal,candidate,33,26,59,5198,2589,0.498076,39602161018878633,sampled,2907.355932,395.5011,-0.804943,0.3964,1.0,14.5,649.275879,-0.490325,0.31525,65.0,39.5,0.05,259,0.4343,8686,20000,0.003505,full,False,0.26055,5211,20000,0.003104,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,chronic kidney disease,normal,candidate,33,26,59,5198,2589,0.498076,39602161018878633,sampled,2907.355932,395.5011,-0.804943,0.3964,1.0,14.5,649.275879,-0.490325,0.31525,65.0,39.5,0.075,389,0.4419,8838,20000,0.003512,full,False,0.3927,7854,20000,0.003453,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial cell,chronic kidney disease,normal,candidate,33,26,59,5198,2589,0.498076,39602161018878633,sampled,2907.355932,395.5011,-0.804943,0.3964,1.0,14.5,649.275879,-0.490325,0.31525,65.0,39.5,0.1,519,0.453,9060,20000,0.00352,full,False,0.5022,10044,20000,0.003535,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,candidate,13,23,36,16381,9642,0.588609,2310789600,sampled,5915.361111,1961.489633,1.899902,0.99475,116.0,59.0,2940.022514,1.267555,0.88525,350.0,166.0,0.01,163,0.01755,351,20000,0.000928,full,False,0.0118,236,20000,0.000764,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,candidate,13,23,36,16381,9642,0.588609,2310789600,sampled,5915.361111,1961.489633,1.899902,0.99475,116.0,59.0,2940.022514,1.267555,0.88525,350.0,166.0,0.025,409,0.04295,859,20000,0.001434,full,False,0.02965,593,20000,0.001199,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,candidate,13,23,36,16381,9642,0.588609,2310789600,sampled,5915.361111,1961.489633,1.899902,0.99475,116.0,59.0,2940.022514,1.267555,0.88525,350.0,166.0,0.05,819,0.1049,2098,20000,0.002167,full,False,0.0784,1568,20000,0.001901,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,candidate,13,23,36,16381,9642,0.588609,2310789600,sampled,5915.361111,1961.489633,1.899902,0.99475,116.0,59.0,2940.022514,1.267555,0.88525,350.0,166.0,0.075,1228,0.1633,3266,20000,0.002614,full,False,0.12265,2453,20000,0.00232,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,candidate,13,23,36,16381,9642,0.588609,2310789600,sampled,5915.361111,1961.489633,1.899902,0.99475,116.0,59.0,2940.022514,1.267555,0.88525,350.0,166.0,0.1,1638,0.2412,4824,20000,0.003025,full,False,0.1654,3308,20000,0.002627,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,chronic kidney disease,normal,candidate,36,23,59,30551,23812,0.779418,14420954992868970,sampled,18641.288136,1273.636899,4.059801,1.0,297.5,59.0,3340.597423,1.54784,0.93895,310.5,166.0,0.01,305,0.0,0,20000,0.0,void,True,0.0273,546,20000,0.001152,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,chronic kidney disease,normal,candidate,36,23,59,30551,23812,0.779418,14420954992868970,sampled,18641.288136,1273.636899,4.059801,1.0,297.5,59.0,3340.597423,1.54784,0.93895,310.5,166.0,0.025,763,0.0,0,20000,0.0,void,True,0.06095,1219,20000,0.001692,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,chronic kidney disease,normal,candidate,36,23,59,30551,23812,0.779418,14420954992868970,sampled,18641.288136,1273.636899,4.059801,1.0,297.5,59.0,3340.597423,1.54784,0.93895,310.5,166.0,0.05,1527,0.0,0,20000,0.0,void,True,0.12305,2461,20000,0.002323,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,chronic kidney disease,normal,candidate,36,23,59,30551,23812,0.779418,14420954992868970,sampled,18641.288136,1273.636899,4.059801,1.0,297.5,59.0,3340.597423,1.54784,0.93895,310.5,166.0,0.075,2291,0.003,60,20000,0.000387,full,False,0.18925,3785,20000,0.00277,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney loop of Henle thick ascending limb epithelial cell,chronic kidney disease,normal,candidate,36,23,59,30551,23812,0.779418,14420954992868970,sampled,18641.288136,1273.636899,4.059801,1.0,297.5,59.0,3340.597423,1.54784,0.93895,310.5,166.0,0.1,3055,0.03545,709,20000,0.001308,full,False,0.26525,5305,20000,0.003122,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,acute kidney failure,normal,candidate,11,14,25,1545,1147,0.742395,4457400,sampled,679.8,119.08977,3.923091,1.0,32.0,6.0,184.00663,2.539039,0.9937,0.0,7.0,0.01,15,0.0,0,20000,0.0,void,True,0.00295,59,20000,0.000383,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,acute kidney failure,normal,candidate,11,14,25,1545,1147,0.742395,4457400,sampled,679.8,119.08977,3.923091,1.0,32.0,6.0,184.00663,2.539039,0.9937,0.0,7.0,0.025,38,5e-05,1,20000,5e-05,void,True,0.005,100,20000,0.000499,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,acute kidney failure,normal,candidate,11,14,25,1545,1147,0.742395,4457400,sampled,679.8,119.08977,3.923091,1.0,32.0,6.0,184.00663,2.539039,0.9937,0.0,7.0,0.05,77,0.00035,7,20000,0.000132,coarse,False,0.01585,317,20000,0.000883,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,acute kidney failure,normal,candidate,11,14,25,1545,1147,0.742395,4457400,sampled,679.8,119.08977,3.923091,1.0,32.0,6.0,184.00663,2.539039,0.9937,0.0,7.0,0.075,115,0.00095,19,20000,0.000218,coarse,False,0.0259,518,20000,0.001123,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,acute kidney failure,normal,candidate,11,14,25,1545,1147,0.742395,4457400,sampled,679.8,119.08977,3.923091,1.0,32.0,6.0,184.00663,2.539039,0.9937,0.0,7.0,0.1,154,0.0036,72,20000,0.000423,full,False,0.04775,955,20000,0.001508,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,chronic kidney disease,normal,candidate,32,14,46,2339,1941,0.829842,239877544005,sampled,1627.130435,94.46953,3.322442,1.0,1.0,6.0,235.630402,1.332042,0.9243,48.0,7.0,0.01,23,0.0,0,20000,0.0,void,True,0.0278,556,20000,0.001162,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,chronic kidney disease,normal,candidate,32,14,46,2339,1941,0.829842,239877544005,sampled,1627.130435,94.46953,3.322442,1.0,1.0,6.0,235.630402,1.332042,0.9243,48.0,7.0,0.025,58,0.0,0,20000,0.0,void,True,0.084,1680,20000,0.001961,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,chronic kidney disease,normal,candidate,32,14,46,2339,1941,0.829842,239877544005,sampled,1627.130435,94.46953,3.322442,1.0,1.0,6.0,235.630402,1.332042,0.9243,48.0,7.0,0.05,116,0.0015,30,20000,0.000274,full,False,0.1984,3968,20000,0.00282,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,chronic kidney disease,normal,candidate,32,14,46,2339,1941,0.829842,239877544005,sampled,1627.130435,94.46953,3.322442,1.0,1.0,6.0,235.630402,1.332042,0.9243,48.0,7.0,0.075,175,0.0351,702,20000,0.001301,full,False,0.28015,5603,20000,0.003175,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,monocyte,chronic kidney disease,normal,candidate,32,14,46,2339,1941,0.829842,239877544005,sampled,1627.130435,94.46953,3.322442,1.0,1.0,6.0,235.630402,1.332042,0.9243,48.0,7.0,0.1,233,0.2227,4454,20000,0.002942,full,False,0.36405,7281,20000,0.003402,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,acute kidney failure,normal,candidate,10,10,20,1641,674,0.410725,184756,enumerated,820.5,307.662217,-0.476172,0.497873,22.0,21.5,337.804424,-0.433683,0.430958,10.0,4.5,0.01,16,0.031079,5742,184756,,full,False,0.036935,6824,184756,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,acute kidney failure,normal,candidate,10,10,20,1641,674,0.410725,184756,enumerated,820.5,307.662217,-0.476172,0.497873,22.0,21.5,337.804424,-0.433683,0.430958,10.0,4.5,0.025,41,0.079738,14732,184756,,full,False,0.08679,16035,184756,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,acute kidney failure,normal,candidate,10,10,20,1641,674,0.410725,184756,enumerated,820.5,307.662217,-0.476172,0.497873,22.0,21.5,337.804424,-0.433683,0.430958,10.0,4.5,0.05,82,0.217384,40163,184756,,full,False,0.132759,24528,184756,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,acute kidney failure,normal,candidate,10,10,20,1641,674,0.410725,184756,enumerated,820.5,307.662217,-0.476172,0.497873,22.0,21.5,337.804424,-0.433683,0.430958,10.0,4.5,0.075,123,0.262,48406,184756,,full,False,0.256122,47320,184756,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,acute kidney failure,normal,candidate,10,10,20,1641,674,0.410725,184756,enumerated,820.5,307.662217,-0.476172,0.497873,22.0,21.5,337.804424,-0.433683,0.430958,10.0,4.5,0.1,164,0.263212,48630,184756,,full,False,0.27841,51438,184756,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,chronic kidney disease,normal,candidate,20,10,30,1628,661,0.40602,30045015,sampled,1085.333333,300.099549,-1.413975,0.1021,0.5,21.5,327.965469,-1.293835,0.1131,13.5,4.5,0.01,16,0.0,0,20000,0.0,void,True,0.1086,2172,20000,0.0022,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,chronic kidney disease,normal,candidate,20,10,30,1628,661,0.40602,30045015,sampled,1085.333333,300.099549,-1.413975,0.1021,0.5,21.5,327.965469,-1.293835,0.1131,13.5,4.5,0.025,40,0.00585,117,20000,0.000539,full,False,0.1534,3068,20000,0.002548,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,chronic kidney disease,normal,candidate,20,10,30,1628,661,0.40602,30045015,sampled,1085.333333,300.099549,-1.413975,0.1021,0.5,21.5,327.965469,-1.293835,0.1131,13.5,4.5,0.05,81,0.0949,1898,20000,0.002072,full,False,0.15365,3073,20000,0.00255,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,chronic kidney disease,normal,candidate,20,10,30,1628,661,0.40602,30045015,sampled,1085.333333,300.099549,-1.413975,0.1021,0.5,21.5,327.965469,-1.293835,0.1131,13.5,4.5,0.075,122,0.2871,5742,20000,0.003199,full,False,0.15365,3073,20000,0.00255,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,mononuclear phagocyte,chronic kidney disease,normal,candidate,20,10,30,1628,661,0.40602,30045015,sampled,1085.333333,300.099549,-1.413975,0.1021,0.5,21.5,327.965469,-1.293835,0.1131,13.5,4.5,0.1,162,0.329,6580,20000,0.003322,full,False,0.15365,3073,20000,0.00255,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,acute kidney failure,normal,candidate,9,9,18,878,583,0.664009,48620,enumerated,439.0,102.941731,1.39885,0.922522,5.0,1.0,131.05522,1.098773,0.866413,38.0,3.0,0.01,8,0.03225,1568,48620,,full,False,0.046072,2240,48620,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,acute kidney failure,normal,candidate,9,9,18,878,583,0.664009,48620,enumerated,439.0,102.941731,1.39885,0.922522,5.0,1.0,131.05522,1.098773,0.866413,38.0,3.0,0.025,21,0.091074,4428,48620,,full,False,0.130049,6323,48620,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,acute kidney failure,normal,candidate,9,9,18,878,583,0.664009,48620,enumerated,439.0,102.941731,1.39885,0.922522,5.0,1.0,131.05522,1.098773,0.866413,38.0,3.0,0.05,43,0.160099,7784,48620,,full,False,0.174722,8495,48620,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,acute kidney failure,normal,candidate,9,9,18,878,583,0.664009,48620,enumerated,439.0,102.941731,1.39885,0.922522,5.0,1.0,131.05522,1.098773,0.866413,38.0,3.0,0.075,65,0.216331,10518,48620,,full,False,0.236878,11517,48620,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,acute kidney failure,normal,candidate,9,9,18,878,583,0.664009,48620,enumerated,439.0,102.941731,1.39885,0.922522,5.0,1.0,131.05522,1.098773,0.866413,38.0,3.0,0.1,87,0.302489,14707,48620,,full,False,0.291855,14190,48620,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,chronic kidney disease,normal,candidate,10,9,19,958,663,0.692067,92378,enumerated,504.210526,123.644899,1.284238,0.841824,23.0,1.0,161.260358,0.984678,0.852952,8.0,3.0,0.01,9,0.062017,5729,92378,,full,False,0.029087,2687,92378,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,chronic kidney disease,normal,candidate,10,9,19,958,663,0.692067,92378,enumerated,504.210526,123.644899,1.284238,0.841824,23.0,1.0,161.260358,0.984678,0.852952,8.0,3.0,0.025,23,0.100121,9249,92378,,full,False,0.056972,5263,92378,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,chronic kidney disease,normal,candidate,10,9,19,958,663,0.692067,92378,enumerated,504.210526,123.644899,1.284238,0.841824,23.0,1.0,161.260358,0.984678,0.852952,8.0,3.0,0.05,47,0.209974,19397,92378,,full,False,0.08895,8217,92378,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,chronic kidney disease,normal,candidate,10,9,19,958,663,0.692067,92378,enumerated,504.210526,123.644899,1.284238,0.841824,23.0,1.0,161.260358,0.984678,0.852952,8.0,3.0,0.075,71,0.26424,24410,92378,,full,False,0.195447,18055,92378,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,natural killer cell,chronic kidney disease,normal,candidate,10,9,19,958,663,0.692067,92378,enumerated,504.210526,123.644899,1.284238,0.841824,23.0,1.0,161.260358,0.984678,0.852952,8.0,3.0,0.1,95,0.288683,26668,92378,,full,False,0.305203,28194,92378,,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,Schwann cell,atrial fibrillation,normal,candidate,10,23,33,2292,490,0.213787,92561040,sampled,694.545455,78.073524,-2.619908,0.0001,0.0,16.0,199.257005,-1.026541,0.16095,0.0,46.0,0.01,22,0.00115,23,20000,0.00024,full,False,0.04565,913,20000,0.001476,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,Schwann cell,atrial fibrillation,normal,candidate,10,23,33,2292,490,0.213787,92561040,sampled,694.545455,78.073524,-2.619908,0.0001,0.0,16.0,199.257005,-1.026541,0.16095,0.0,46.0,0.025,57,0.0076,152,20000,0.000614,full,False,0.1368,2736,20000,0.00243,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,Schwann cell,atrial fibrillation,normal,candidate,10,23,33,2292,490,0.213787,92561040,sampled,694.545455,78.073524,-2.619908,0.0001,0.0,16.0,199.257005,-1.026541,0.16095,0.0,46.0,0.05,114,0.0952,1904,20000,0.002075,full,False,0.28905,5781,20000,0.003205,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,Schwann cell,atrial fibrillation,normal,candidate,10,23,33,2292,490,0.213787,92561040,sampled,694.545455,78.073524,-2.619908,0.0001,0.0,16.0,199.257005,-1.026541,0.16095,0.0,46.0,0.075,171,0.38145,7629,20000,0.003435,full,False,0.4139,8278,20000,0.003483,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,Schwann cell,atrial fibrillation,normal,candidate,10,23,33,2292,490,0.213787,92561040,sampled,694.545455,78.073524,-2.619908,0.0001,0.0,16.0,199.257005,-1.026541,0.16095,0.0,46.0,0.1,229,0.67135,13427,20000,0.003321,full,False,0.54815,10963,20000,0.003519,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,adipocyte,atrial fibrillation,normal,candidate,9,12,21,1876,938,0.5,293930,enumerated,804.0,173.205081,0.773649,0.817538,35.0,9.5,272.468085,0.491801,0.651713,46.0,32.5,0.01,18,0.043493,12784,293930,,full,False,0.016565,4869,293930,,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,adipocyte,atrial fibrillation,normal,candidate,9,12,21,1876,938,0.5,293930,enumerated,804.0,173.205081,0.773649,0.817538,35.0,9.5,272.468085,0.491801,0.651713,46.0,32.5,0.025,46,0.11039,32447,293930,,full,False,0.041282,12134,293930,,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,adipocyte,atrial fibrillation,normal,candidate,9,12,21,1876,938,0.5,293930,enumerated,804.0,173.205081,0.773649,0.817538,35.0,9.5,272.468085,0.491801,0.651713,46.0,32.5,0.05,93,0.270507,79510,293930,,full,False,0.149604,43973,293930,,full,False
manifest,8f4f8502-9170-4ac2-9707-3b6985ebfe5f,,adipocyte,atrial fibrillation,normal,candidate,9,12,21,1876,938,0.5,293930,enumerated,804.0,173.205081,0.773649,0.817538,35.0,9.5,272.468085,0.491801,0.651713,46.0,32.5,0.075,140,0.4794,140910,293930,,full,False,0.328347,96511,293930,,full,False
